source_id,reply_id,topic,source_text,reply_text,nested,reply_type
5.52793E+17,5.52799E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,"Always the provoked of course, was that rhetorical? @RajaChemayel @smallthunderdog @Independent",1,comment
5.52793E+17,5.52793E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,@Independent Omg! :-(,0,comment
5.24965E+17,5.24968E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@CBCAlerts @CBCNews #harperAdminstration foreign policy is making Canadians a victim #voteLiberal @JustinTrudeau,0,comment
5.24965E+17,5.2497E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau no, radical Muslim extremists are making us victims.",1,comment
5.24965E+17,5.24971E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@rikermacdaniels @CBCAlerts @CBCNews @JustinTrudeau your radical Muslims are being funded by American Senate, Israel and Saudia Arabia",1,comment
5.24965E+17,5.24972E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@rikermacdaniels @CBCAlerts @CBCNews @JustinTrudeau canada has never been this dangerous before until #harperadminstration changed their #FP,1,comment
5.24965E+17,5.2497E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau your defense and justification of Islamic terrorism is disgusting,1,comment
5.24965E+17,5.24971E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@rikermacdaniels @CBCAlerts @CBCNews @JustinTrudeau they don't give a shit about Islam they care about regional tensions,1,comment
5.24965E+17,5.2497E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@rikermacdaniels @CBCAlerts @CBCNews @JustinTrudeau you are too ignorant to understand that extremism has always been there. Blame Harper,1,comment
5.24965E+17,5.2497E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau are you for real?,1,comment
5.24965E+17,5.24971E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau convo over. Trudeau is a windbag, name one good idea that he has tabled?",1,comment
5.24965E+17,5.24972E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@mythos_man @CBCAlerts @CBCNews @JustinTrudeau you guys don't realize that harder is a snake and your lives are at stake because of him,1,comment
5.24965E+17,5.24972E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau Justins' new book spoiler alert. ""My dad was famous...the end""",1,comment
5.24965E+17,5.24973E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@mythos_man @CBCAlerts @CBCNews @JustinTrudeau I can't believe people focus on stupidity instead of real problems.,1,deny
5.24965E+17,5.24973E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau these extremist infidels are the problem not our Govt,1,comment
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@mythos_man @CBCAlerts @CBCNews @JustinTrudeau when our sole purpose was to help civilians with humanitarian aid in the past under liberals,1,comment
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@mythos_man @CBCAlerts @CBCNews @JustinTrudeau your #Harper govt has changed Canada to a military nation...,1,comment
5.24965E+17,5.24972E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau lives are at stake because of Isis and extremist snakes and cowards, not Harper",1,comment
5.24965E+17,5.24973E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@mythos_man @CBCAlerts @CBCNews @JustinTrudeau wow you are dumber that I thought. Haven't you asked why Canada want in danger before?,1,deny
5.24965E+17,5.24973E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@mythos_man @CBCAlerts @CBCNews @JustinTrudeau that's the Canada we want, not a Canada that wants to send its military all over ME",1,comment
5.24965E+17,5.24973E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@mythos_man @CBCAlerts @CBCNews @JustinTrudeau that's cause Canada only focused on humanitarian aid and not military,1,comment
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau this has to be crushed to the point it won't rise again,1,comment
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@mythos_man @CBCAlerts @CBCNews @JustinTrudeau you are an imbecile and because of imbeciles like you, our lives are in danger",1,deny
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau you force that woman in your pic to dress that way?,1,comment
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@mythos_man @CBCAlerts @CBCNews @JustinTrudeau you are such an ignorant wow keep running your mouth cause you are an idiot,1,deny
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau we follow our Allies, we need them and they need us.",1,comment
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau are you middle eastern, by chance?",1,comment
5.24965E+17,5.24975E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@mythos_man @CBCAlerts @CBCNews @JustinTrudeau I am a proud Canadian afghan &amp; I support Canada's presence in Afghanistan,1,comment
5.24965E+17,5.2497E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@mythos_man @CBCAlerts @CBCNews yes why not?? stop criticizing @JustinTrudeau and you need to realize that #harper put our lives at risk,1,deny
5.24965E+17,5.24971E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau Liberals sent me and many more Canadian Soldiers to Afghanistan in the first place...,1,comment
5.24965E+17,5.24972E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@Cdn_Bowhunter @CBCAlerts @CBCNews @JustinTrudeau #Afghanistan is the only country needed help,1,comment
5.24965E+17,5.24973E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad yes, but the liberals put us into direct combat by sending is to Kandahar. So why blame the CPC for this attack.",1,comment
5.24965E+17,5.24973E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@Cdn_Bowhunter Kanadar needs Canadian help, afghans welcome foreign help. Today Afghanistan is much better place thanks to Canada",1,comment
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad Yes it is, my point is though the liberals started us into this chain of events within foreign policy, CPC just continued it.",1,comment
5.24965E+17,5.24977E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@Cdn_Bowhunter I believe #cpc pushed it too far,1,comment
5.24965E+17,5.24973E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau No ones even confirmed this was an Islamic attack yet.,1,comment
5.24965E+17,5.24974E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@Cdn_Bowhunter @CBCAlerts @CBCNews @JustinTrudeau exactly so why did you or your friend already pointed the fingers at Muslims #ignorantmuch,1,query
5.24965E+17,5.24975E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau you did, you blamed our foreign policy to start with...",1,comment
5.24965E+17,5.24976E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad @JustinTrudeau I never blamed Muslims for this, I don't think you should be pushing vote liberal bullshit at a time like this.",1,deny
5.24965E+17,5.24977E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@Cdn_Bowhunter @JustinTrudeau I just think we need a change,1,comment
5.24965E+17,5.24978E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad perhaps, Trudeau is not that change. He's out of touch with most Canadians, he's not ready to run this country.",1,comment
5.24965E+17,5.25012E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@Cdn_Bowhunter if you remember #americans Said the same about @BarackObama but he turned out to be a good leader despite all his critics,1,deny
5.24965E+17,5.2503E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad I don't think he's a good leader at all, he's to involved in racial movements. Trudeau is better than Obama.",1,deny
5.24965E+17,5.24973E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau Rather then point fingers, why don't you stand united with the rest of Canadians.",1,deny
5.24965E+17,5.24966E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",@CBCAlerts That's two terrorist attacks under Harper and counting!,0,comment
5.24965E+17,5.24968E+17,ottawashooting,"#Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.","@SmotheringTwat @CBCAlerts the way #harperadminstration is leading this government, there will be many more attacks on our #nation",1,comment
5.00279E+17,5.00306E+17,ferguson,"Question for #Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE","@DanteB4u @CallsForJustice Never mentioned ""robbery"" in his confrontation with them...where is the corresponding dispatch call?",0,comment
5.00279E+17,5.00311E+17,ferguson,"Question for #Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE","@coreybking @DanteB4u @CallsForJustice Corey, think we're gonna find out DWilson had no idea that MB had stolen Swishers. WAIT4 IT.",1,comment
5.00279E+17,5.00311E+17,ferguson,"Question for #Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE","@kristacole17 @DanteB4u @CallsForJustice Of course not...they have this fake police report, but no dispatch call detailing alleged robbery!",1,comment
5.00279E+17,5.00313E+17,ferguson,"Question for #Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE","@coreybking @DanteB4u @CallsForJustice @FergusonPolice time to arrest D Wilson, guys.  Sorry, but shooting ppl u think are thieves isn't OK.",1,comment
5.00279E+17,5.00311E+17,ferguson,"Question for #Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE",@coreybking @DanteB4u @CallsForJustice @nyblossom: Cop never mentions shooting. Dispatch never mentions robbery. http://t.co/jhZzCFUkmr,1,comment
